date_time,classifier_name,model_params,vec_method,dataset,f1_micro,f1_macro,f1_weighted,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted,report_for_labels
2018-11-19 00:00:48.594997,LabelPowerset,LogisticRegression(),tfidf,hh_corpus_sz245_m20_all_v7_t_20,0.731958762886598,0.7206678447680881,0.7066085318394357,0.7819383259911894,0.7801794175650582,0.778669920296173,0.6879844961240309,0.7098849755129142,0.6879844961240309,"             precision    recall  f1-score   support

          1       0.71      1.00      0.83        22
          2       0.68      0.57      0.62        30
          3       0.84      0.76      0.80        21
          4       0.69      0.82      0.75        22
          5       0.62      0.32      0.42        25
          6       0.64      0.64      0.64        28
          7       0.83      0.91      0.87        22
          8       0.80      0.29      0.42        28
          9       0.95      0.90      0.93        21
         10       0.77      0.38      0.51        26
         11       0.62      0.86      0.72        21
         12       0.81      0.92      0.86        24
         14       0.85      0.80      0.82        59
         15       0.94      0.75      0.83        20
         16       0.91      0.95      0.93        21
         17       0.80      0.60      0.69        20
         18       0.77      1.00      0.87        20
         19       0.85      0.71      0.77        31
         20       0.85      0.85      0.85        20
         21       0.67      0.17      0.27        35

avg / total       0.78      0.69      0.71       516
"
2018-11-19 00:00:49.059079,LabelPowerset,LinearSVC(),tfidf,hh_corpus_sz245_m20_all_v7_t_20,0.7327141382868936,0.7218899338179854,0.7129823738536372,0.7836644591611479,0.7829555915266078,0.7841497636852314,0.6879844961240309,0.7041433837713225,0.6879844961240309,"             precision    recall  f1-score   support

          1       0.70      0.95      0.81        22
          2       0.75      0.50      0.60        30
          3       0.75      0.57      0.65        21
          4       0.81      0.77      0.79        22
          5       0.58      0.44      0.50        25
          6       0.68      0.75      0.71        28
          7       0.91      0.95      0.93        22
          8       0.79      0.39      0.52        28
          9       0.95      0.90      0.93        21
         10       0.72      0.50      0.59        26
         11       0.79      0.71      0.75        21
         12       0.81      0.92      0.86        24
         14       0.85      0.80      0.82        59
         15       0.94      0.80      0.86        20
         16       0.90      0.90      0.90        21
         17       0.80      0.40      0.53        20
         18       0.65      1.00      0.78        20
         19       0.88      0.71      0.79        31
         20       0.69      0.90      0.78        20
         21       0.70      0.20      0.31        35

avg / total       0.78      0.69      0.71       516
"
2018-11-19 00:01:51.086430,LabelPowerset,LogisticRegression(),Word2Vec_CBOW,hh_corpus_sz245_m20_all_v7_t_30,0.7910142954390742,0.788671566683073,0.7819397105837721,0.8311874105865522,0.8291065284460067,0.8223580263746976,0.7545454545454545,0.7609859069360663,0.7545454545454545,"             precision    recall  f1-score   support

          1       0.83      0.83      0.83        30
          2       0.74      0.56      0.63        45
          3       0.85      0.88      0.87        33
          4       0.70      0.68      0.69        31
          5       0.71      0.57      0.63        35
          6       0.70      0.55      0.62        38
          7       0.90      0.75      0.82        36
          8       0.73      0.44      0.55        43
          9       0.88      0.90      0.89        31
         10       0.85      0.87      0.86        39
         11       0.96      0.71      0.81        31
         12       0.79      1.00      0.88        38
         14       0.85      0.84      0.84        93
         15       0.93      0.83      0.88        30
         16       0.94      0.91      0.92        32
         17       0.75      0.69      0.72        39
         18       1.00      0.97      0.98        33
         19       0.95      0.95      0.95        38
         20       1.00      0.94      0.97        32
         21       0.54      0.35      0.42        43

avg / total       0.82      0.75      0.78       770
"
2018-11-19 00:01:59.036085,LabelPowerset,MLPClassifier(),Word2Vec_CBOW,hh_corpus_sz245_m20_all_v7_t_30,0.7379032258064517,0.7407134251955899,0.7334949936294094,0.7646239554317549,0.7691931777503332,0.7609677130860879,0.7129870129870131,0.7192332232817436,0.7129870129870131,"             precision    recall  f1-score   support

          1       0.83      0.83      0.83        30
          2       0.66      0.56      0.60        45
          3       0.80      0.85      0.82        33
          4       0.69      0.65      0.67        31
          5       0.60      0.60      0.60        35
          6       0.35      0.29      0.32        38
          7       0.85      0.81      0.83        36
          8       0.69      0.47      0.56        43
          9       0.81      0.81      0.81        31
         10       0.80      0.85      0.83        39
         11       0.92      0.71      0.80        31
         12       0.79      0.87      0.82        38
         14       0.77      0.77      0.77        93
         15       0.83      0.83      0.83        30
         16       0.88      0.88      0.88        32
         17       0.68      0.67      0.68        39
         18       0.93      0.85      0.89        33
         19       0.83      0.79      0.81        38
         20       1.00      0.81      0.90        32
         21       0.67      0.51      0.58        43

avg / total       0.76      0.71      0.73       770
"
2018-11-19 00:02:03.966405,LabelPowerset,LogisticRegression(),tfidf,hh_corpus_sz245_m20_all_v7_t_30,0.7756497948016415,0.7664973976378942,0.7577583170195236,0.819364161849711,0.8137756718347953,0.8070417009010483,0.7363636363636363,0.746758466441759,0.7363636363636363,"             precision    recall  f1-score   support

          1       0.76      0.87      0.81        30
          2       0.77      0.53      0.63        45
          3       0.70      0.91      0.79        33
          4       0.75      0.77      0.76        31
          5       0.63      0.34      0.44        35
          6       0.78      0.47      0.59        38
          7       0.91      0.83      0.87        36
          8       0.81      0.40      0.53        43
          9       0.97      1.00      0.98        31
         10       0.87      0.87      0.87        39
         11       0.96      0.74      0.84        31
         12       0.78      1.00      0.87        38
         14       0.81      0.82      0.81        93
         15       0.88      0.73      0.80        30
         16       0.91      0.91      0.91        32
         17       0.86      0.64      0.74        39
         18       0.86      0.97      0.91        33
         19       0.90      0.95      0.92        38
         20       0.97      0.97      0.97        32
         21       0.39      0.21      0.27        43

avg / total       0.81      0.74      0.76       770
"
2018-11-19 00:02:05.054506,LabelPowerset,LinearSVC(),tfidf,hh_corpus_sz245_m20_all_v7_t_30,0.7849829351535835,0.7774978512411989,0.770810740128299,0.8273381294964028,0.8296690555332209,0.8246168189676109,0.7467532467532467,0.7546115004058602,0.7467532467532467,"             precision    recall  f1-score   support

          1       0.70      0.87      0.78        30
          2       0.83      0.53      0.65        45
          3       0.83      0.91      0.87        33
          4       0.76      0.84      0.80        31
          5       0.73      0.46      0.56        35
          6       0.84      0.42      0.56        38
          7       0.86      0.83      0.85        36
          8       0.83      0.47      0.60        43
          9       0.97      0.90      0.93        31
         10       0.81      0.77      0.79        39
         11       0.92      0.77      0.84        31
         12       0.78      1.00      0.87        38
         14       0.81      0.85      0.83        93
         15       0.96      0.77      0.85        30
         16       0.85      0.91      0.88        32
         17       0.85      0.56      0.68        39
         18       0.84      0.97      0.90        33
         19       0.90      0.95      0.92        38
         20       0.94      0.97      0.95        32
         21       0.58      0.35      0.43        43

avg / total       0.82      0.75      0.77       770
"
2018-11-19 00:03:28.403841,LabelPowerset,LogisticRegression(),Word2Vec_CBOW,hh_corpus_sz245_m20_all_v7_t_40,0.7736240913811008,0.7767545646941374,0.7651112992052164,0.8186813186813187,0.8213234984019714,0.8124510018280607,0.7332677165354331,0.7470844393152682,0.7332677165354331,"             precision    recall  f1-score   support

          1       0.85      0.95      0.90        41
          2       0.72      0.43      0.54        53
          3       0.80      0.85      0.82        41
          4       0.80      0.86      0.83        42
          5       0.65      0.52      0.58        50
          6       0.64      0.47      0.54        53
          7       0.93      0.80      0.86        46
          8       0.72      0.46      0.57        56
          9       0.88      0.88      0.88        42
         10       0.91      0.62      0.73        47
         11       0.90      0.80      0.85        46
         12       0.87      0.90      0.88        50
         14       0.81      0.79      0.80       114
         15       0.95      0.95      0.95        40
         16       0.90      0.84      0.87        43
         17       0.62      0.65      0.63        49
         18       1.00      0.89      0.94        44
         19       0.81      0.83      0.82        53
         20       0.98      0.95      0.96        42
         21       0.70      0.48      0.57        64

avg / total       0.81      0.73      0.77      1016
"
2018-11-19 00:03:39.305794,LabelPowerset,MLPClassifier(),Word2Vec_CBOW,hh_corpus_sz245_m20_all_v7_t_40,0.7400611620795107,0.7478513229278756,0.737131922372019,0.7674418604651163,0.7769033990153822,0.7659468315026836,0.7145669291338582,0.7252435030752797,0.7145669291338582,"             precision    recall  f1-score   support

          1       0.84      0.90      0.87        41
          2       0.63      0.58      0.61        53
          3       0.67      0.76      0.71        41
          4       0.83      0.83      0.83        42
          5       0.67      0.58      0.62        50
          6       0.57      0.55      0.56        53
          7       0.83      0.83      0.83        46
          8       0.62      0.45      0.52        56
          9       0.88      0.86      0.87        42
         10       0.86      0.64      0.73        47
         11       0.85      0.85      0.85        46
         12       0.76      0.82      0.79        50
         14       0.77      0.76      0.77       114
         15       0.86      0.78      0.82        40
         16       0.93      0.86      0.89        43
         17       0.64      0.55      0.59        49
         18       1.00      0.80      0.89        44
         19       0.83      0.75      0.79        53
         20       0.93      0.88      0.90        42
         21       0.56      0.48      0.52        64

avg / total       0.77      0.71      0.74      1016
"
2018-11-19 00:03:46.838688,LabelPowerset,LogisticRegression(),tfidf,hh_corpus_sz245_m20_all_v7_t_40,0.7875,0.7900434499985083,0.7758866248604389,0.8362831858407079,0.8416688466117451,0.8332409590332542,0.7440944881889764,0.7631483878416747,0.7440944881889764,"             precision    recall  f1-score   support

          1       0.73      0.90      0.80        41
          2       0.70      0.43      0.53        53
          3       0.81      0.93      0.86        41
          4       0.80      0.93      0.86        42
          5       0.85      0.44      0.58        50
          6       0.82      0.58      0.68        53
          7       0.89      0.85      0.87        46
          8       0.81      0.45      0.57        56
          9       0.95      0.93      0.94        42
         10       0.94      0.64      0.76        47
         11       0.91      0.87      0.89        46
         12       0.80      0.88      0.84        50
         14       0.80      0.75      0.77       114
         15       1.00      0.95      0.97        40
         16       0.93      0.88      0.90        43
         17       0.72      0.69      0.71        49
         18       0.91      0.93      0.92        44
         19       0.86      0.79      0.82        53
         20       0.93      0.98      0.95        42
         21       0.71      0.45      0.55        64

avg / total       0.83      0.74      0.78      1016
"
2018-11-19 00:03:48.264511,LabelPowerset,LinearSVC(),tfidf,hh_corpus_sz245_m20_all_v7_t_40,0.7764460656591975,0.7765094760857612,0.7649039639767141,0.8250276854928018,0.8270062200344178,0.8190971617413633,0.7332677165354331,0.7475244944932392,0.7332677165354331,"             precision    recall  f1-score   support

          1       0.81      0.93      0.86        41
          2       0.76      0.42      0.54        53
          3       0.83      0.85      0.84        41
          4       0.76      0.88      0.81        42
          5       0.70      0.42      0.53        50
          6       0.86      0.57      0.68        53
          7       0.97      0.85      0.91        46
          8       0.84      0.55      0.67        56
          9       0.93      0.93      0.93        42
         10       0.79      0.64      0.71        47
         11       0.88      0.78      0.83        46
         12       0.80      0.90      0.85        50
         14       0.79      0.80      0.79       114
         15       0.97      0.88      0.92        40
         16       0.93      0.86      0.89        43
         17       0.67      0.61      0.64        49
         18       0.87      0.93      0.90        44
         19       0.86      0.79      0.82        53
         20       0.87      0.98      0.92        42
         21       0.66      0.39      0.49        64

avg / total       0.82      0.73      0.76      1016
"
2018-11-19 00:05:35.897276,LabelPowerset,LogisticRegression(),Word2Vec_CBOW,hh_corpus_sz245_m20_all_v7_t_50,0.8182194616977225,0.8220271479689405,0.8134067184275985,0.8568950563746748,0.8566529157837348,0.8519418139445621,0.7828843106180665,0.7949200024867651,0.7828843106180665,"             precision    recall  f1-score   support

          1       0.83      0.93      0.88        54
          2       0.70      0.56      0.62        71
          3       0.87      0.85      0.86        55
          4       0.86      0.71      0.77        51
          5       0.82      0.70      0.75        57
          6       0.80      0.69      0.74        58
          7       0.96      0.80      0.87        56
          8       0.77      0.56      0.65        73
          9       0.90      0.90      0.90        52
         10       0.89      0.77      0.82        64
         11       0.94      0.81      0.87        54
         12       0.94      0.94      0.94        62
         14       0.87      0.79      0.83       149
         15       0.87      0.90      0.88        50
         16       0.93      0.96      0.94        52
         17       0.73      0.76      0.75        58
         18       0.94      0.96      0.95        52
         19       0.94      0.90      0.92        68
         20       0.92      0.92      0.92        51
         21       0.65      0.48      0.55        75

avg / total       0.85      0.78      0.81      1262
"
2018-11-19 00:05:48.619672,LabelPowerset,MLPClassifier(),Word2Vec_CBOW,hh_corpus_sz245_m20_all_v7_t_50,0.8052159739201303,0.8100970942795506,0.8038697160678192,0.8288590604026845,0.8323832418297471,0.8276205533152463,0.7828843106180665,0.7905752542838597,0.7828843106180665,"             precision    recall  f1-score   support

          1       0.92      0.83      0.87        54
          2       0.73      0.63      0.68        71
          3       0.77      0.87      0.82        55
          4       0.84      0.73      0.78        51
          5       0.72      0.72      0.72        57
          6       0.65      0.59      0.62        58
          7       0.90      0.79      0.84        56
          8       0.67      0.60      0.63        73
          9       0.90      0.87      0.88        52
         10       0.90      0.81      0.85        64
         11       0.91      0.89      0.90        54
         12       0.92      0.92      0.92        62
         14       0.86      0.80      0.83       149
         15       0.86      0.86      0.86        50
         16       0.91      0.94      0.92        52
         17       0.75      0.67      0.71        58
         18       0.96      0.92      0.94        52
         19       0.91      0.87      0.89        68
         20       0.94      0.90      0.92        51
         21       0.64      0.60      0.62        75

avg / total       0.83      0.78      0.80      1262
"
2018-11-19 00:05:57.990727,LabelPowerset,LogisticRegression(),tfidf,hh_corpus_sz245_m20_all_v7_t_50,0.8345802161263508,0.8380554725155003,0.8280406577626783,0.8776223776223776,0.8777936779937578,0.8728889324961316,0.7955625990491284,0.8096120797358101,0.7955625990491284,"             precision    recall  f1-score   support

          1       0.88      0.98      0.93        54
          2       0.76      0.55      0.64        71
          3       0.77      0.85      0.81        55
          4       0.87      0.80      0.84        51
          5       0.81      0.60      0.69        57
          6       0.72      0.66      0.68        58
          7       0.96      0.88      0.92        56
          8       0.87      0.56      0.68        73
          9       0.91      0.96      0.93        52
         10       0.94      0.80      0.86        64
         11       0.94      0.85      0.89        54
         12       0.91      0.94      0.92        62
         14       0.88      0.80      0.84       149
         15       0.94      0.96      0.95        50
         16       0.96      0.96      0.96        52
         17       0.85      0.79      0.82        58
         18       1.00      0.94      0.97        52
         19       0.89      0.91      0.90        68
         20       0.98      0.92      0.95        51
         21       0.71      0.48      0.57        75

avg / total       0.87      0.80      0.83      1262
"
2018-11-19 00:06:00.710870,LabelPowerset,LinearSVC(),tfidf,hh_corpus_sz245_m20_all_v7_t_50,0.8219633943427621,0.8236749175068088,0.8149390411163338,0.8651488616462347,0.8627271244044475,0.8590840736711232,0.7828843106180665,0.7954224827316125,0.7828843106180665,"             precision    recall  f1-score   support

          1       0.86      0.94      0.90        54
          2       0.82      0.58      0.68        71
          3       0.75      0.80      0.77        55
          4       0.88      0.75      0.81        51
          5       0.71      0.60      0.65        57
          6       0.72      0.62      0.67        58
          7       0.98      0.89      0.93        56
          8       0.85      0.60      0.70        73
          9       0.94      0.98      0.96        52
         10       0.86      0.77      0.81        64
         11       0.88      0.83      0.86        54
         12       0.94      0.95      0.94        62
         14       0.87      0.79      0.83       149
         15       0.92      0.92      0.92        50
         16       0.92      0.92      0.92        52
         17       0.85      0.76      0.80        58
         18       0.96      0.94      0.95        52
         19       0.88      0.93      0.90        68
         20       0.96      0.92      0.94        51
         21       0.70      0.41      0.52        75

avg / total       0.86      0.78      0.81      1262
"
2018-11-19 00:08:08.503023,LabelPowerset,LogisticRegression(),Word2Vec_CBOW,hh_corpus_sz245_m20_all_v7_t_60,0.8163548163548164,0.8184364867047613,0.8105235717099167,0.8674521354933726,0.8678302283303427,0.8629783715973914,0.7709424083769634,0.7812264099435718,0.7709424083769634,"             precision    recall  f1-score   support

          1       0.87      0.84      0.86        64
          2       0.78      0.48      0.60        81
          3       0.88      0.82      0.85        65
          4       0.77      0.75      0.76        63
          5       0.76      0.58      0.66        73
          6       0.75      0.60      0.67        75
          7       0.98      0.81      0.89        63
          8       0.81      0.66      0.73        79
          9       0.97      0.93      0.95        61
         10       0.89      0.75      0.81        76
         11       0.96      0.78      0.86        69
         12       0.92      0.96      0.94        72
         14       0.87      0.81      0.84       183
         15       0.90      0.93      0.92        60
         16       0.89      0.93      0.91        61
         17       0.74      0.77      0.76        75
         18       0.95      0.97      0.96        63
         19       0.91      0.82      0.86        87
         20       0.97      0.92      0.94        62
         21       0.77      0.51      0.61        96

avg / total       0.86      0.77      0.81      1528
"
2018-11-19 00:08:24.775459,LabelPowerset,MLPClassifier(),Word2Vec_CBOW,hh_corpus_sz245_m20_all_v7_t_60,0.7978290366350068,0.7995777437744642,0.7951643857422037,0.828169014084507,0.8260011442874372,0.8248512617950768,0.7696335078534031,0.7770174982174448,0.7696335078534031,"             precision    recall  f1-score   support

          1       0.87      0.86      0.87        64
          2       0.75      0.58      0.65        81
          3       0.77      0.77      0.77        65
          4       0.75      0.76      0.76        63
          5       0.64      0.59      0.61        73
          6       0.66      0.55      0.60        75
          7       0.86      0.79      0.83        63
          8       0.71      0.65      0.68        79
          9       0.92      0.90      0.91        61
         10       0.92      0.78      0.84        76
         11       0.90      0.78      0.84        69
         12       0.93      0.89      0.91        72
         14       0.90      0.83      0.86       183
         15       0.92      0.95      0.93        60
         16       0.90      0.92      0.91        61
         17       0.74      0.71      0.72        75
         18       0.94      0.95      0.94        63
         19       0.89      0.82      0.85        87
         20       0.90      0.92      0.91        62
         21       0.65      0.55      0.60        96

avg / total       0.82      0.77      0.80      1528
"
